gene_symbol	Clock	n_DMRs	min_FDR	mean_abs_delta	Hyper_regions	Hypo_regions	Rank
C1orf50, LEPRE1	DunedinPACE	1	0.000909052092067574	0.0132865530152495	0	1	7691
RP11-357H14.17	DunedinPACE	1	0.000909052092067574	0.0150988121253871	0	1	7692
SLC5A12	DunedinPACE	1	0.000909733819687099	0.0343286509163405	0	1	7693
ZNF414	DunedinPACE	1	0.000909754802964445	0.0169000849831166	0	1	7694
AC104395.1	DunedinPACE	1	0.000913349782884363	0.0225236809429744	0	1	7695
FGF14	DunedinPACE	1	0.000913712537707975	0.000350107729264281	0	1	7696
KLHL18, KIF9	DunedinPACE	1	0.00091516403603666	0.00448980706030859	0	1	7697
DNAJC13	DunedinPACE	1	0.000920102045599554	0.00298349203546478	0	1	7698
NF2	DunedinPACE	1	0.000921141249102024	0.00398493409265584	0	1	7699
OR2A5	DunedinPACE	1	0.000921141249102024	0.0332374629352936	0	1	7700
SULT4A1	DunedinPACE	1	0.000921254091641894	0.03800665233775	1	0	7701
FAHD1, HAGH	DunedinPACE	1	0.000922360336112539	0.00370239080214687	0	1	7702
SLC37A1, AP001625.4, RSPH1	DunedinPACE	1	0.00092724727247876	0.00912495210695004	0	1	7703
KHSRP	DunedinPACE	1	0.000931755738788551	0.00864543084713553	0	1	7704
DLX3	DunedinPACE	1	0.000933375414719734	0.0036084698790818	0	1	7705
HGS, ARL16	DunedinPACE	1	0.000935350661511416	0.00993936329512294	0	1	7706
RP4-559A3.7, PYCR2	DunedinPACE	1	0.00093661256992169	0.00642271901545971	0	1	7707
NLRP6	DunedinPACE	1	0.000938305712195477	0.00982802143778149	0	1	7708
PAPPA	DunedinPACE	1	0.000938437521626492	0.0246383047377661	0	1	7709
PELI2	DunedinPACE	1	0.00093966534392452	0.0129120100066886	0	1	7710
UBE3B, KCTD10	DunedinPACE	1	0.000941478531783119	0.00540785228204345	0	1	7711
KCTD17	DunedinPACE	1	0.000942005055173701	0.0118263116836829	0	1	7712
PPT1	DunedinPACE	1	0.000942127886326534	0.0115643837796213	0	1	7713
RP11-993B23.3, PTHLH	DunedinPACE	1	0.000942584045542791	0.0054172567478989	0	1	7714
ACSL1	DunedinPACE	1	0.00094303047164199	0.0103461905957239	0	1	7715
TMEM5, RP11-415I12.3	DunedinPACE	1	0.000947851628341402	0.00415410784418144	0	1	7716
MYBPC1	DunedinPACE	1	0.000948050190127685	0.0532044655950018	1	0	7717
C18orf54	DunedinPACE	1	0.000949755811730761	0.00256333626660976	0	1	7718
RP11-613D13.4, C11orf96, RP11-613D13.8	DunedinPACE	1	0.000949992327882531	0.00951602983099166	0	1	7719
FCRL3	DunedinPACE	1	0.00095309804585857	0.0618960490611387	1	0	7720
KIAA1217	DunedinPACE	1	0.000953849970605347	0.0146765893418177	1	0	7721
RP11-655M14.12, C11orf72	DunedinPACE	1	0.000955202680168116	0.0214941669040002	0	1	7722
CSMD1	DunedinPACE	1	0.000955827519961182	0.0367308772471055	0	1	7723
SSB	DunedinPACE	1	0.000956579622037846	0.0133043571895126	0	1	7724
ZNF584, CTD-2619J13.14	DunedinPACE	1	0.000957746423552902	0.00987052055099281	0	1	7725
SAMD11, AL645608.1	DunedinPACE	1	0.000960686891481615	0.0110069026432557	0	1	7726
COMMD9	DunedinPACE	1	0.000961017270811617	0.00815054818389792	0	1	7727
GOLGA8A, GOLGA8B	DunedinPACE	1	0.000961269580125207	0.0066410432507481	0	1	7728
KISS1R	DunedinPACE	1	0.000963132712269548	0.0084243606957051	0	1	7729
TOMM22, RP3-508I15.9	DunedinPACE	1	0.000963132712269548	0.0111244106381079	0	1	7730
ST5	DunedinPACE	1	0.000964749230399862	0.0356007213013482	0	1	7731
FMNL1, CTD-2020K17.3	DunedinPACE	1	0.000965317421285984	0.00816997646908864	0	1	7732
RNF11	DunedinPACE	1	0.000965497423997287	0.00629743892651524	0	1	7733
CAMK2G	DunedinPACE	1	0.000969308507265112	0.00128408501504735	0	1	7734
AVP	DunedinPACE	1	0.00097011429838645	0.0267225989810656	0	1	7735
CBLN1	DunedinPACE	1	0.000972190309691721	0.027775137001617	1	0	7736
AC006378.2, BET1	DunedinPACE	1	0.000972466528511035	0.00427022570375327	0	1	7737
CHRAC1	DunedinPACE	1	0.000974499929593693	0.00829222466179903	0	1	7738
DENND4B	DunedinPACE	1	0.000976605235008509	0.00376786920526058	0	1	7739
RP11-519G16.2, SHF, CTD-2651B20.7	DunedinPACE	1	0.000979803813465453	0.00605729664599656	0	1	7740
DHX29	DunedinPACE	1	0.00098022301902155	0.0496657163953449	0	1	7741
CCDC116	DunedinPACE	1	0.000982411516949892	0.0277710624577557	0	1	7742
SNX33	DunedinPACE	1	0.000983173217848827	0.0231158306717129	0	1	7743
AJ003147.9	DunedinPACE	1	0.000984087569205545	0.00666629145533757	0	1	7744
RP11-379F12.4, GATA3, GATA3-AS1, RP11-379F12.3	DunedinPACE	1	0.000984457226892362	0.011955238182944	0	1	7745
PMS2P5, STAG3L2	DunedinPACE	1	0.000985007422073358	0.00360982720278787	0	1	7746
GRK6	DunedinPACE	1	0.000990747652018649	0.0269284684890573	1	0	7747
PPARGC1B	DunedinPACE	1	0.000990962991259606	0.00953618854371128	0	1	7748
PCDHGA1, PCDHGA2, PCDHGA3, PCDHGB1, PCDHGA4, PCDHGB2	DunedinPACE	1	0.000992113128283763	0.107248680892822	1	0	7749
LECT1	DunedinPACE	1	0.000997627173964715	0.0327461856898039	0	1	7750
SRRM1	DunedinPACE	1	0.000999556127502352	0.00931274409378342	0	1	7751
SPHK2, RPL18, AC022154.7	DunedinPACE	1	0.000999580173343131	0.0012436064066389	0	1	7752
VPS36	DunedinPACE	1	0.00100136287148193	0.00759551231110613	0	1	7753
HOXA-AS2, HOXA-AS3, HOXA3, RP1-170O19.22	DunedinPACE	1	0.0010019999242844	0.031027455319822	0	1	7754
HLA-L, HCG17	DunedinPACE	1	0.00100373259720737	0.0189098985188759	0	1	7755
ERAL1, MIR451B	DunedinPACE	1	0.00100598391254849	0.0218500967671209	0	1	7756
UBE2F, UBE2F-SCLY	DunedinPACE	1	0.00100738307501134	0.0130686335772109	0	1	7757
STK16, GLB1L	DunedinPACE	1	0.00100845504009956	0.00617546440905133	0	1	7758
ZNF611	DunedinPACE	1	0.00100882938432041	0.0147069731997838	0	1	7759
CHPF2	DunedinPACE	1	0.00101294097791475	0.0051619828665134	0	1	7760
PIGP	DunedinPACE	1	0.00101376144280628	0.0400266100478102	0	1	7761
ENPP3, MED23	DunedinPACE	1	0.00101442633065161	0.00627432585821251	0	1	7762
PRKAG3	DunedinPACE	1	0.001015212861437	0.027260048130691	1	0	7763
LCOR	DunedinPACE	1	0.00101972151662347	0.00394439866224663	0	1	7764
NFKBIL1, ATP6V1G2	DunedinPACE	1	0.00102099039610865	0.00635687652551315	0	1	7765
SKAP1	DunedinPACE	1	0.00102373986346005	0.0513219373038169	0	1	7766
LSM2	DunedinPACE	1	0.00102377802122067	0.00808683210566114	0	1	7767
ZBTB14	DunedinPACE	1	0.00102668305034473	0.00659426207518381	0	1	7768
ATG4D	DunedinPACE	1	0.00102825228827704	0.046083968954739	0	1	7769
PMPCB	DunedinPACE	1	0.00103055316309056	0.016181347298437	0	1	7770
C12orf42	DunedinPACE	1	0.00103069581397516	0.0104273792647867	0	1	7771
WWP1P1	DunedinPACE	1	0.0010311924301846	0.0591053395853146	0	1	7772
AC106876.2	DunedinPACE	1	0.00103356124691687	0.019218840919212	0	1	7773
DHX9	DunedinPACE	1	0.00103388484174448	0.00484230789536762	0	1	7774
C17orf89, ENTHD2	DunedinPACE	1	0.00103535549401135	0.00698784656927032	0	1	7775
METTL2A	DunedinPACE	1	0.00103643336444027	0.00305236736562346	0	1	7776
SCAND3	DunedinPACE	1	0.00103668041443661	0.0260773141638229	0	1	7777
PCDHB15	DunedinPACE	1	0.00103687318215432	0.041823308026289	1	0	7778
ELP2, SLC39A6	DunedinPACE	1	0.0010385141121915	0.00524863399164889	0	1	7779
AL136419.6, MDP1, NEDD8-MDP1	DunedinPACE	1	0.00104034754339148	0.00419515383649394	0	1	7780
PPIF	DunedinPACE	1	0.0010419735149823	0.00636340541091306	0	1	7781
CYP2U1, RP11-286E11.1	DunedinPACE	1	0.00104227513658226	0.00731023308582513	1	0	7782
RP3-418C23.2, MMS22L	DunedinPACE	1	0.00104432169082679	0.00575753683375545	0	1	7783
RP11-387D10.2	DunedinPACE	1	0.00104659265457007	0.0272404894638016	0	1	7784
CLTCL1	DunedinPACE	1	0.00104887976900927	0.0201429803993232	0	1	7785
DDAH1, RP11-290M5.4	DunedinPACE	1	0.00104897154028123	0.0276446487708275	0	1	7786
RRM1	DunedinPACE	1	0.00105015662523719	0.00719986195352529	0	1	7787
SRD5A3	DunedinPACE	1	0.00105234251725187	0.013835014498453	0	1	7788
AC060834.2	DunedinPACE	1	0.00105367371908191	0.0492780344098758	0	1	7789
KCNH3	DunedinPACE	1	0.00105631491022485	0.0257643365352337	0	1	7790
ZNF804A	DunedinPACE	1	0.00105778991345952	0.0162693180107693	1	0	7791
OR8H3	DunedinPACE	1	0.00106140048099995	0.0332991963056543	0	1	7792
ISLR2, RP11-247C2.2	DunedinPACE	1	0.0010614429406588	0.00888875775998465	0	1	7793
ANKRD10	DunedinPACE	1	0.00106248062956691	0.0183880473498641	0	1	7794
ZNRF2	DunedinPACE	1	0.00106269147120379	0.0168493623413874	0	1	7795
HECTD1	DunedinPACE	1	0.00106300258519283	0.0118357036072947	0	1	7796
EIF3I, TMEM234	DunedinPACE	1	0.00106306728458584	0.0178146550661493	0	1	7797
SLC2A1-AS1, SLC2A1	DunedinPACE	1	0.00106442119338513	0.00413147008617178	0	1	7798
SHISA4	DunedinPACE	1	0.00106543903910105	0.013876426971024	0	1	7799
PSD4, AC016683.5	DunedinPACE	1	0.00106864072941945	0.0090890746242895	0	1	7800
PAX2	DunedinPACE	1	0.0010699871102596	0.000444177692867174	1	0	7801
P2RY1	DunedinPACE	1	0.00107200001683833	0.017147409659731	1	0	7802
TP53BP1	DunedinPACE	1	0.00107203012130296	0.0354310227749394	0	1	7803
RP9	DunedinPACE	1	0.00107325550960756	0.00732992935520656	0	1	7804
BRMS1, B3GNT1	DunedinPACE	1	0.00107463607768193	0.0150901214523426	0	1	7805
RAB27A	DunedinPACE	1	0.00108039412919761	0.00115173305436937	0	1	7806
PPP5C	DunedinPACE	1	0.00108076875279373	0.00732400211777779	0	1	7807
ZNF542, ZSCAN5A, AC006116.21	DunedinPACE	1	0.0010811823094803	0.0186370884919385	1	0	7808
DYNLL1, DYNLL1-AS1	DunedinPACE	1	0.00108843704910777	0.00444180593649872	0	1	7809
RNF185, MIR3928	DunedinPACE	1	0.00109091880790128	0.00860187237439472	0	1	7810
TRDMT1	DunedinPACE	1	0.00109422637304058	0.00967512903439311	0	1	7811
CDAN1	DunedinPACE	1	0.00109423457350461	0.0119814450978361	0	1	7812
TIMELESS	DunedinPACE	1	0.00109590227817539	0.00635843789580681	1	0	7813
NOL11	DunedinPACE	1	0.00109638494599743	0.000146439127968108	1	0	7814
SMAP1	DunedinPACE	1	0.00109695840227783	0.00995949910716483	0	1	7815
NDUFAF4	DunedinPACE	1	0.00109910415450597	0.00613254613442725	0	1	7816
DDX56	DunedinPACE	1	0.00110220040637949	0.019115465400686	0	1	7817
ZSWIM5	DunedinPACE	1	0.00110220040637949	0.000419859061439233	1	0	7818
MATN4	DunedinPACE	1	0.00110311295341718	0.00650269807664295	0	1	7819
TOB2	DunedinPACE	1	0.0011033255167678	0.00401024298329516	0	1	7820
GNG12-AS1, DIRAS3	DunedinPACE	1	0.00110903556555718	0.04378573126549	0	1	7821
CTB-17P3.4	DunedinPACE	1	0.00111278800267679	0.0191939097245184	0	1	7822
EPB41L4A-AS1, EPB41L4A	DunedinPACE	1	0.00111619119600963	0.00901565591576638	0	1	7823
IKBKAP	DunedinPACE	1	0.00111709900468216	0.00595543149061444	0	1	7824
PCDHB4	DunedinPACE	1	0.00111921723403065	0.041808736917601	1	0	7825
SPEG, AC053503.11, RP11-316O14.1	DunedinPACE	1	0.00112021193904025	0.019085261745724	0	1	7826
ZNF428	DunedinPACE	1	0.00112033824636842	0.00077093352766696	1	0	7827
PPAPDC1A	DunedinPACE	1	0.00112246512398018	0.0230423154255984	0	1	7828
AP2B1, PEX12	DunedinPACE	1	0.00112437425061613	0.00582898445957784	0	1	7829
FRMD8	DunedinPACE	1	0.00112993880099675	0.00854331832984866	0	1	7830
AKAP1	DunedinPACE	1	0.00113376346415027	0.00895210571210828	0	1	7831
PER3	DunedinPACE	1	0.00113825086037402	0.00292911226006282	0	1	7832
FBXL16	DunedinPACE	1	0.00113835066584302	0.0329326087428354	0	1	7833
MRS2	DunedinPACE	1	0.00113923599916473	0.00549809730083131	0	1	7834
PXT1	DunedinPACE	1	0.0011435030425699	0.00761834435254485	0	1	7835
WDSUB1	DunedinPACE	1	0.00114535301268216	0.027564190453516	0	1	7836
MIR5701-1, CT60	DunedinPACE	1	0.00114731966445602	0.0268902256746898	0	1	7837
SIAH3	DunedinPACE	1	0.00114785006193932	0.0232653881567037	0	1	7838
AC079922.3	DunedinPACE	1	0.00114911779739982	0.00848103598062018	0	1	7839
RP1-170O19.14	DunedinPACE	1	0.00115052542011801	0.0360591322546716	0	1	7840
TMEM56, TMEM56-RWDD3	DunedinPACE	1	0.00115100647728892	0.00735947510291339	0	1	7841
RNF216P1	DunedinPACE	1	0.00115246276394159	0.00379765719415406	0	1	7842
PCIF1	DunedinPACE	1	0.00115297738169578	0.00735298887406624	0	1	7843
TTC14, RP11-496B10.3	DunedinPACE	1	0.00115309994027226	0.00583589136377563	0	1	7844
OTOF	DunedinPACE	1	0.00115335784017366	0.0189713749546133	0	1	7845
SEMA3C	DunedinPACE	1	0.00115335784017366	0.0272505543091732	0	1	7846
NAA60, NAA60, LA16c-306E5.3	DunedinPACE	1	0.0011553441873746	0.0015044820199756	0	1	7847
NKAIN4	DunedinPACE	1	0.0011582804223197	0.00776182573713423	1	0	7848
CLIC5	DunedinPACE	1	0.00115953971715952	0.00936879448958339	0	1	7849
TNPO3	DunedinPACE	1	0.00115955308942775	0.00166483500714862	0	1	7850
MKL2	DunedinPACE	1	0.00115972775541003	0.00132529174205255	0	1	7851
ATCAY	DunedinPACE	1	0.00116131676881036	0.0144788954656533	0	1	7852
CCER1	DunedinPACE	1	0.00116148908894758	0.00839525328622894	0	1	7853
CARS	DunedinPACE	1	0.00116469081387213	0.00939403675968872	0	1	7854
RAB35	DunedinPACE	1	0.00116575875248328	0.00236390567729807	1	0	7855
F12	DunedinPACE	1	0.00116597873167021	0.0255602225451007	0	1	7856
GNGT1, AC002076.10, TFPI2	DunedinPACE	1	0.00116598454995356	0.00604349225741731	0	1	7857
SLMAP	DunedinPACE	1	0.00116919672296851	0.02266603197538	0	1	7858
LINC00588	DunedinPACE	1	0.0011700469561163	0.0335855964392248	1	0	7859
AC012462.1, FN1	DunedinPACE	1	0.00117005911557525	0.0203150052412224	0	1	7860
CTD-2337A12.1, PCSK1	DunedinPACE	1	0.00117151821973234	0.0353495450664011	1	0	7861
ZSWIM6	DunedinPACE	1	0.00117370394064885	0.0080082716396888	0	1	7862
CNIH3, RP11-100E13.1	DunedinPACE	1	0.00117447654025524	0.00281527791079962	0	1	7863
CTC-479C5.12, PSMB10	DunedinPACE	1	0.00117751907747745	0.00923218702344002	0	1	7864
R3HCC1L	DunedinPACE	1	0.00117806312526475	0.00664041840961202	0	1	7865
IGSF8	DunedinPACE	1	0.00118013493283387	0.00185031347026697	0	1	7866
NPM3	DunedinPACE	1	0.00118320277958913	0.00143026374295679	0	1	7867
NEDD1	DunedinPACE	1	0.00119102919646766	0.0097298337221973	0	1	7868
DSCAML1	DunedinPACE	1	0.00119239587730532	0.01655202575924	0	1	7869
RNF180	DunedinPACE	1	0.00119649626409161	0.0213818190406546	1	0	7870
TNFRSF10D	DunedinPACE	1	0.00119797615984042	0.00884869570897594	0	1	7871
RP11-817O13.8, MAN2C1	DunedinPACE	1	0.00119929679497291	0.013252426882717	0	1	7872
RIPPLY2	DunedinPACE	1	0.0012045241025313	0.00993474041992253	1	0	7873
IFRD2, HYAL3	DunedinPACE	1	0.00120515879095294	0.00714674109933754	0	1	7874
LL22NC03-63E9.3, PRAME	DunedinPACE	1	0.00120543034225263	0.0324088036762014	0	1	7875
SLC35G1	DunedinPACE	1	0.00120892766562299	0.00585252123969129	0	1	7876
RNPEP	DunedinPACE	1	0.00121104352888139	0.00576752792448031	0	1	7877
LRRC28, TTC23	DunedinPACE	1	0.0012154372420002	0.0117480134098179	0	1	7878
GSTM5, RP4-735C1.4, EPS8L3	DunedinPACE	1	0.00122173547857536	0.0251496563732423	1	0	7879
AMZ2, RP11-147L13.2	DunedinPACE	1	0.00122301309218022	0.00502136195119269	0	1	7880
RP11-297D21.4, AGRP	DunedinPACE	1	0.00122557634920523	0.00715682710318314	0	1	7881
HS2ST1, RP5-1052I5.2, LINC01140	DunedinPACE	1	0.00122582941498697	0.00311713181447247	0	1	7882
DCAF4	DunedinPACE	1	0.00122582941498697	0.0130828662549972	0	1	7883
CISD1	DunedinPACE	1	0.00122660605899832	0.00366650741574206	0	1	7884
ZNF593, RP11-96L14.7	DunedinPACE	1	0.0012266556576268	0.00911361205098438	0	1	7885
TRUB1	DunedinPACE	1	0.00122742876107693	0.00374371481546106	0	1	7886
KLF15	DunedinPACE	1	0.00122813340882292	0.0179670240843622	0	1	7887
GPR61	DunedinPACE	1	0.00123755380869772	0.00231643234247717	0	1	7888
OSR1	DunedinPACE	1	0.00123780472402374	0.00619878508634869	0	1	7889
NOL10	DunedinPACE	1	0.00123807770780966	0.00716624093500511	0	1	7890
SUOX	DunedinPACE	1	0.00123958593004909	0.0213944717879676	0	1	7891
MKKS	DunedinPACE	1	0.00124049664955234	0.0393222878743492	0	1	7892
YARS2	DunedinPACE	1	0.00124177342313162	0.00430968656429444	0	1	7893
RP11-25H11.1, RP11-720L8.1	DunedinPACE	1	0.00124280313556696	0.0120772296441618	0	1	7894
ST6GAL2	DunedinPACE	1	0.00124544729234066	0.0293440796206393	1	0	7895
REEP1	DunedinPACE	1	0.00125106323502004	0.0119780411770411	0	1	7896
FAM150A	DunedinPACE	1	0.00125205906270224	0.0302316160540415	0	1	7897
C1GALT1	DunedinPACE	1	0.00125285046018771	0.00514407857283999	0	1	7898
NRG2	DunedinPACE	1	0.00125821959841537	0.0238371884857221	0	1	7899
RP11-727A23.10, CCDC90B	DunedinPACE	1	0.00125865359970159	0.0125865850741652	0	1	7900
TERC	DunedinPACE	1	0.00125936056911624	0.00276694112365193	0	1	7901
EXO1	DunedinPACE	1	0.00125975354005206	0.0035605349233582	0	1	7902
MAPRE2	DunedinPACE	1	0.00126194871558831	0.0117056068245401	0	1	7903
PAK2	DunedinPACE	1	0.00126298428723267	0.0101416455284224	0	1	7904
PCDHGA1, PCDHGA2	DunedinPACE	1	0.00126492653522143	0.0701258934563317	1	0	7905
ACTG1	DunedinPACE	1	0.00126792568330165	0.0065397412785563	0	1	7906
ATF6, RP11-456P18.2	DunedinPACE	1	0.00126848674294082	0.0148558159934885	0	1	7907
TAF5	DunedinPACE	1	0.00127160583039224	0.00912947777297117	0	1	7908
LINC00598	DunedinPACE	1	0.00127239231586071	0.0199527456773225	0	1	7909
XPO5	DunedinPACE	1	0.00127343729848341	0.00965262323155237	0	1	7910
TAF15, AC015849.12	DunedinPACE	1	0.00127615259902502	0.00765641347900574	0	1	7911
CENPO, PTRHD1	DunedinPACE	1	0.00127756155973128	0.00367149669825241	0	1	7912
ANO8	DunedinPACE	1	0.00127855101279053	0.0180827182267448	0	1	7913
DNAL1	DunedinPACE	1	0.00128037968810511	0.00324836097364599	0	1	7914
UBE2D4, URGCP	DunedinPACE	1	0.00128066066487842	0.00341186247433911	0	1	7915
RMST, MIR1251	DunedinPACE	1	0.00128092258466679	0.0266730199220019	0	1	7916
DDX20, FAM212B	DunedinPACE	1	0.00128752850032557	0.00352962733956984	0	1	7917
GPR78, CPZ	DunedinPACE	1	0.00128934613560431	0.00523540396252949	1	0	7918
PKIG	DunedinPACE	1	0.00129218018528759	0.0179626050992216	0	1	7919
SHKBP1	DunedinPACE	1	0.0012984417956839	0.00852124392221041	0	1	7920
SNRPB2, RP4-705D16.3	DunedinPACE	1	0.0012984417956839	0.00664492689444615	0	1	7921
TRIM59	DunedinPACE	1	0.00130463457875275	0.0141832066811672	1	0	7922
DPP8	DunedinPACE	1	0.00130504806691461	0.00153043742576541	1	0	7923
RP11-713P17.3	DunedinPACE	1	0.00130776519794821	0.0314861918293154	0	1	7924
FERMT2	DunedinPACE	1	0.00130872429344784	0.0161239865440518	0	1	7925
COPS4	DunedinPACE	1	0.00130930258300245	0.0322726347960217	0	1	7926
DNAJC28	DunedinPACE	1	0.00131520922416663	0.00785116297694492	0	1	7927
MAP3K1	DunedinPACE	1	0.00131673726227019	0.0214963674458361	0	1	7928
RP11-545I5.3, FBXO30	DunedinPACE	1	0.00131806600375755	0.00475423343243233	0	1	7929
CLDN4	DunedinPACE	1	0.00132216985878277	0.0418435890604529	0	1	7930
RBAK-RBAKDN, RBAKDN	DunedinPACE	1	0.00132692490394446	0.0811356172553489	1	0	7931
RIOK3	DunedinPACE	1	0.00132873995023587	0.00733364377595194	0	1	7932
FRMD4A	DunedinPACE	1	0.00132963353285136	0.0441856183048451	0	1	7933
OSCP1	DunedinPACE	1	0.00133267998894144	0.0102048633247037	0	1	7934
TP73-AS1	DunedinPACE	1	0.00133472791748293	0.0297658453776603	0	1	7935
ENTPD3, ENTPD3-AS1	DunedinPACE	1	0.0013385063418412	0.0211467306732067	0	1	7936
CCDC42	DunedinPACE	1	0.00134593590255423	0.0260713552959551	0	1	7937
LARP7, MIR302B, MIR367, MIR302D, MIR302A, MIR302C	DunedinPACE	1	0.0013487924964152	0.0267827832048256	0	1	7938
SLC25A27, CYP39A1	DunedinPACE	1	0.0013504460539278	0.00730243143212134	0	1	7939
VWA5B1	DunedinPACE	1	0.00135299140370389	0.0407620234112441	1	0	7940
RPL11	DunedinPACE	1	0.0013563029325126	0.0113508638239651	0	1	7941
SECISBP2L	DunedinPACE	1	0.00135683986755232	0.00990546763663312	0	1	7942
ARFGEF1	DunedinPACE	1	0.0013650144670872	0.00911301157393419	0	1	7943
TRIM54, UCN	DunedinPACE	1	0.0013657247790506	0.0355045624368196	0	1	7944
CREM, RP11-297A16.2	DunedinPACE	1	0.00136645544215602	0.000594569507030335	1	0	7945
SCG5	DunedinPACE	1	0.00136851642178322	0.0484606703631954	0	1	7946
ACTR2	DunedinPACE	1	0.00136946922496266	0.00379392449656851	0	1	7947
AP5S1	DunedinPACE	1	0.0013712878084663	0.0136554411456966	0	1	7948
RPS7	DunedinPACE	1	0.00137135639900029	0.0103828946024034	0	1	7949
ZNF268, CTD-2140B24.4	DunedinPACE	1	0.00138599427000896	0.00212279232293347	1	0	7950
ECH1, AC104534.3	DunedinPACE	1	0.00138602529933292	0.0119194049377787	0	1	7951
CHST8	DunedinPACE	1	0.00139187253636713	0.0344657147863043	1	0	7952
PTPN23, RP11-708J19.1	DunedinPACE	1	0.00139322373973507	0.0084222941357464	0	1	7953
ADAM29	DunedinPACE	1	0.00139485417801107	0.0242967576827526	0	1	7954
BCDIN3D-AS1	DunedinPACE	1	0.00139752067767533	0.0267398660430621	0	1	7955
ALOXE3	DunedinPACE	1	0.00139950382569779	0.0250988960718743	0	1	7956
POMT2	DunedinPACE	1	0.00140029875925804	0.0418417983632604	0	1	7957
BCDIN3D	DunedinPACE	1	0.00140675357674347	0.00551308118351599	0	1	7958
RP11-442O18.1	DunedinPACE	1	0.00140874267730333	0.0262162955581554	0	1	7959
SRSF7	DunedinPACE	1	0.00141145822939645	0.00904548900845356	0	1	7960
ITPR3	DunedinPACE	1	0.00141369122736697	0.00150428999399604	1	0	7961
JUND	DunedinPACE	1	0.00141394829553269	0.0171712264114066	0	1	7962
COL11A1	DunedinPACE	1	0.00141584785222743	0.00625516918499157	1	0	7963
CD81, CD81-AS1	DunedinPACE	1	0.00141606780735538	0.00911167535065436	0	1	7964
NAIF1	DunedinPACE	1	0.00141614022694543	0.0109142455350324	0	1	7965
BPIFB3	DunedinPACE	1	0.00141783043508688	0.0214029180497569	0	1	7966
ALG2	DunedinPACE	1	0.00142800631256773	0.00919877428740939	0	1	7967
RP11-506B6.6, RFPL4B	DunedinPACE	1	0.0014319657998066	0.0239048458455539	0	1	7968
HIST1H1T	DunedinPACE	1	0.00143388707797613	0.01386538496114	0	1	7969
SRRM4	DunedinPACE	1	0.00143636593199975	0.0100881775431523	1	0	7970
SRRD, HPS4	DunedinPACE	1	0.00143675605485563	0.00939778608305403	0	1	7971
PTDSS1, MTERFD1	DunedinPACE	1	0.0014379849754165	0.0010971947113503	0	1	7972
CCNH	DunedinPACE	1	0.00144120560576045	0.0143843654264456	0	1	7973
HMOX2, NMRAL1	DunedinPACE	1	0.00144142925221723	0.00173854724508581	1	0	7974
ZNF786	DunedinPACE	1	0.0014417337974994	0.0646422423922186	0	1	7975
LMAN1	DunedinPACE	1	0.00144417733154159	0.00519096593734052	0	1	7976
GNMT	DunedinPACE	1	0.00144436003778756	0.018511150581349	1	0	7977
RP11-148L24.1	DunedinPACE	1	0.001446452421064	0.0323484724467103	0	1	7978
LINC00092	DunedinPACE	1	0.0014468234711594	0.0156224569843629	0	1	7979
VEZF1	DunedinPACE	1	0.00145067581262762	0.00858930284134105	0	1	7980
TSEN54	DunedinPACE	1	0.00145964312139249	0.00576208670705276	0	1	7981
VAMP4	DunedinPACE	1	0.00146020907396671	0.00142812398890364	0	1	7982
TTBK1	DunedinPACE	1	0.00146192993898881	0.022768172367475	1	0	7983
DRD4	DunedinPACE	1	0.00146195520431499	0.0764983797623221	0	1	7984
RP11-430B1.2, GNB5	DunedinPACE	1	0.00147485734707399	0.00656197005554817	0	1	7985
NUDT19, CTD-2538C1.2	DunedinPACE	1	0.00148031486410363	0.0110901225511868	0	1	7986
NUP98	DunedinPACE	1	0.00148184087308444	0.0303227225827707	0	1	7987
RPA3-AS1, GLCCI1, AC006042.7	DunedinPACE	1	0.00148256784178927	0.00193953758096911	1	0	7988
KPNA3	DunedinPACE	1	0.00148300688897328	0.00438966310843479	0	1	7989
C11orf83, C11orf48	DunedinPACE	1	0.00148366771087419	0.0027460072963267	0	1	7990
RALGPS2, RP11-428K3.1	DunedinPACE	1	0.00148486756852546	0.00769884443934363	0	1	7991
GABARAP	DunedinPACE	1	0.00148612259696418	0.0160359116001543	0	1	7992
GBAS	DunedinPACE	1	0.00148686060810263	0.0159490208704767	0	1	7993
TROVE2, UCHL5	DunedinPACE	1	0.00149252663305437	0.00304860003172951	0	1	7994
MAT2A	DunedinPACE	1	0.00149407928240645	0.00877174888361109	0	1	7995
ZMYND10-AS1, RASSF1, ZMYND10	DunedinPACE	1	0.00149683455991385	0.00626825380576522	0	1	7996
GSTA4	DunedinPACE	1	0.00151195016200331	0.0638889268002658	0	1	7997
ZFP41, ZFP41	DunedinPACE	1	0.00151941568638422	0.0125488234342676	0	1	7998
TSSK3	DunedinPACE	1	0.00151942108977526	0.0105719454521271	0	1	7999
PDK1, AC093818.1	DunedinPACE	1	0.00152040659809808	0.0102737162341717	0	1	8000
RP11-323I15.2	DunedinPACE	1	0.00152186152296066	0.0194463451914683	0	1	8001
SLC9A3R1	DunedinPACE	1	0.0015274436373562	0.0116092412122878	0	1	8002
GPR156	DunedinPACE	1	0.00152953892800244	0.0254675723684067	0	1	8003
IER3IP1, IER3IP1	DunedinPACE	1	0.00153164148108688	0.00296627094328716	0	1	8004
