outcome,build,nsnp,beta,se,pval,fdr
FAM20A_Q96MK3_OID30348_v1_Cardiometabolic_II,GRCh37,84,0.226165654780984,0.00898893116577125,1.08576278578855e-139,1.29756675779459e-138
THRAP3_Q9Y2W1_OID30053_v1_Cardiometabolic_II,GRCh37,84,-0.241895242658224,0.00961727501340078,1.33834628940507e-139,1.59158240102779e-138
PLTP_P55058_OID20238_v1_Cardiometabolic,GRCh37,84,-0.217979910394928,0.00866945110201342,1.66666456819683e-139,1.97235524021732e-138
LILRA2_Q8N149_OID21152_v1_Neurology,GRCh37,84,-0.201882753900009,0.00803626831798241,2.89933743779057e-139,3.41446243887374e-138
IL18BP_O95998_OID20348_v1_Cardiometabolic,GRCh37,84,-0.224853432467575,0.00896117999807602,6.08949181319821e-139,7.13676673372892e-138
PRG3_Q9Y2Y8_OID30383_v1_Cardiometabolic_II,GRCh37,84,-0.227612947250199,0.00908024875472207,1.14468218737042e-138,1.33509566661569e-137
MYBPC1_Q00872_OID30296_v1_Cardiometabolic_II,GRCh37,84,0.216885512834719,0.0086542965831048,1.32399309762681e-138,1.53684557647973e-137
SELPLG_Q14242_OID20560_v1_Inflammation,GRCh37,84,0.219603413661567,0.00877580386429491,3.37303423256181e-138,3.8966576419976e-137
PTPRB_P23467_OID30324_v1_Cardiometabolic_II,GRCh37,84,-0.213124317060009,0.00852308402342318,5.32147187968871e-138,6.11843164934826e-137
FUT3_FUT5_P21217_Q11128_OID21013_v1_Neurology,GRCh37,84,-0.196104995946084,0.0078761995517922,7.73743136281892e-137,8.85424928594278e-136
HGFAC_Q04756_OID30718_v1_Inflammation_II,GRCh37,84,0.207060543755337,0.00831697159754141,8.19062232548911e-137,9.32884965335051e-136
PLA2G4A_P47712_OID20685_v1_Inflammation,GRCh37,84,-0.231630853787831,0.00930528435111848,8.99280399398987e-137,1.01946460230932e-135
MCTS1_Q9ULC4_OID31444_v1_Oncology_II,GRCh37,84,0.233301560971392,0.00938531318749576,2.11081134424503e-136,2.381780614483e-135
KLK7_P49862_OID30652_v1_Inflammation_II,GRCh37,84,0.21830889396349,0.00879489442897097,5.15965405803374e-136,5.79505590036568e-135
IDS_P22304_OID20619_v1_Inflammation,GRCh37,84,0.22957455854689,0.00927677390969418,3.31975284352815e-135,3.71139188866327e-134
CXCL9_Q07325_OID20675_v1_Inflammation,GRCh37,84,-0.21146037308055,0.00855140617704484,5.32898217721605e-135,5.9303260375808e-134
LAMP1_P11279_OID30416_v1_Cardiometabolic_II,GRCh37,84,-0.231692430227471,0.00945853611273914,1.64592686936306e-132,1.82329615756839e-131
HEXIM1_O94992_OID20589_v1_Inflammation,GRCh37,84,-0.224497911389372,0.0091775989447233,3.79614220209763e-132,4.18610953740402e-131
GCNT1_Q02742_OID21379_v1_Oncology,GRCh37,84,-0.210460125345216,0.00861945091681535,1.13181292651369e-131,1.2424335564354e-130
GDF2_Q9UK05_OID20202_v1_Cardiometabolic,GRCh37,84,-0.20962005169037,0.00858948382483021,1.54082190398834e-131,1.68379907165572e-130
NAGA_P17050_OID30509_v1_Inflammation_II,GRCh37,84,0.228241885221101,0.00935825479258135,2.21774169007646e-131,2.41266427808318e-130
TGFB2_P61812_OID31417_v1_Oncology_II,GRCh37,84,-0.230692469260644,0.00946887071889708,4.19592933104866e-131,4.54434132014466e-130
CR2_P20023_OID20393_v1_Cardiometabolic,GRCh37,84,-0.218740394542284,0.00898321875165082,5.81279151544318e-131,6.26748098509562e-130
CXCL10_P02778_OID20697_v1_Inflammation,GRCh37,84,-0.216675332933779,0.0089213899418046,2.67853450218681e-130,2.8752764169492e-129
DPP4_P27487_OID20406_v1_Cardiometabolic,GRCh37,84,-0.216207791134234,0.0089054432557908,3.33488086153412e-130,3.56406210135761e-129
FBP1_P09467_OID20227_v1_Cardiometabolic,GRCh37,84,-0.220409384192554,0.00908567077374983,5.31212175029602e-130,5.65228393255182e-129
SIGLEC5_O15389_OID21082_v1_Neurology,GRCh37,84,-0.17396454414455,0.00718091135250437,1.18500699166461e-129,1.25538295274163e-128
PTPRR_Q15256_OID31099_v1_Neurology_II,GRCh37,84,-0.221754682905858,0.0091553550630216,1.32691083414829e-129,1.39960247114945e-128
GPR101_Q96P66_OID30819_v1_Neurology_II,GRCh37,84,-0.232825250797447,0.00963969475188862,6.98405448087922e-129,7.33476890502726e-128
FCN1_O00602_OID30690_v1_Inflammation_II,GRCh37,84,0.208018698634544,0.00866618352016965,2.55661870203834e-127,2.67342972894182e-126
RBM17_Q96I25_OID31034_v1_Neurology_II,GRCh37,84,-0.224285769709299,0.0093570120835048,5.7441044320734e-127,5.98077139579831e-126
TCOF1_Q13428_OID30316_v1_Cardiometabolic_II,GRCh37,84,-0.221804120539677,0.00928277864870269,3.52299598439406e-126,3.65247361458974e-125
MILR1_Q7Z6M3_OID20482_v1_Inflammation,GRCh37,84,-0.223803196589743,0.00937123666293627,4.72008566044634e-126,4.87273523925227e-125
MDM1_Q8TC05_OID30945_v1_Neurology_II,GRCh37,84,-0.226995139210651,0.00951420117119368,8.25316094937114e-126,8.48396968778575e-125
GFRA2_O00451_OID21330_v1_Oncology,GRCh37,84,-0.213939255030623,0.00901953088929672,2.26609152716205e-124,2.31963630586293e-123
PDCL2_Q8N4E4_OID31168_v1_Oncology_II,GRCh37,84,-0.22846954651751,0.00963738366010654,3.08306399964473e-124,3.14265263157063e-123
WFDC1_Q9HC57_OID31366_v1_Oncology_II,GRCh37,84,-0.220456558109312,0.00935566180075792,9.02737305068637e-123,9.16335021797705e-122
LRRN1_Q6UXK5_OID20438_v1_Inflammation,GRCh37,84,-0.185770203756688,0.00789897155447845,2.65203593072157e-122,2.68076631997106e-121
UNC5D_Q6UXZ4_OID30447_v1_Inflammation_II,GRCh37,84,-0.223879659629649,0.00954204092696879,9.86602138457749e-122,9.93152194148755e-121
HPSE_Q9Y251_OID30409_v1_Cardiometabolic_II,GRCh37,84,-0.219570589583158,0.00937904565711802,3.32059578016457e-121,3.32882866226415e-120
STX7_O15400_OID30560_v1_Inflammation_II,GRCh37,84,0.193773623289772,0.00829011000057272,7.84556166997339e-121,7.83264716516685e-120
IL18RAP_O95256_OID20900_v1_Neurology,GRCh37,84,-0.21892919254718,0.00938915854841287,2.96456783747792e-120,2.94755802201698e-119
SCPEP1_Q9HB40_OID30278_v1_Cardiometabolic_II,GRCh37,84,-0.218909376402287,0.00940878381572989,9.68699057710682e-120,9.59209760818822e-119
KRT8_P05787_OID30865_v1_Neurology_II,GRCh37,84,-0.222640220930068,0.00958166157735002,1.96729712451842e-119,1.9401068390576e-118
PXDNL_A1KZ92_OID31405_v1_Oncology_II,GRCh37,84,-0.215882151891182,0.00933391423004208,2.37696157464132e-118,2.33461893930358e-117
RAPGEF2_Q9Y4G8_OID31337_v1_Oncology_II,GRCh37,84,-0.216765218634204,0.0093723665092056,2.41420241081415e-118,2.3616351002561e-117
FAM171B_Q6P995_OID31338_v1_Oncology_II,GRCh37,84,-0.21209042720489,0.00917518292167999,3.22186880164288e-118,3.13905771597816e-117
LHB_P01229_OID21248_v1_Oncology,GRCh37,84,-0.206879132312344,0.0089518997817661,3.66631349169746e-118,3.55779061234321e-117
SCLY_Q96I15_OID21425_v1_Oncology,GRCh37,84,-0.20582011116871,0.0089146763721495,6.1424463616428e-118,5.93688241965954e-117
MUC2_Q02817_OID30377_v1_Cardiometabolic_II,GRCh37,84,-0.17665994447075,0.00767104375670372,2.36352143249767e-117,2.27535833144419e-116
ITGAM_P11215_OID21071_v1_Neurology,GRCh37,84,-0.210407306203329,0.00915335671972319,6.30311442326352e-117,6.04401406752463e-116
SPESP1_Q6UW49_OID30298_v1_Cardiometabolic_II,GRCh37,84,0.196512918790557,0.00855982741769243,1.23777286289206e-116,1.18221927770714e-115
ZNRD2_O60232_OID31450_v1_Oncology_II,GRCh37,84,0.211467756625671,0.00922174540768952,2.25820115463037e-116,2.14839058867971e-115
HAVCR2_Q8TDQ0_OID21137_v1_Neurology,GRCh37,84,-0.207688395803417,0.00906022944486433,2.73508656095155e-116,2.59192187377675e-115
REG3G_Q6UW15_OID31408_v1_Oncology_II,GRCh37,84,-0.210915955163245,0.00921214512818266,5.16062270735093e-116,4.8714671937873e-115
CIRBP_Q14011_OID31503_v1_Oncology_II,GRCh37,84,-0.21296686828881,0.00930545658224518,6.37103573415093e-116,5.9907491050582e-115
LAMB1_P07942_OID30280_v1_Cardiometabolic_II,GRCh37,84,0.18127378776829,0.00792395106819974,7.92911460335059e-116,7.42703939294538e-115
FCRL3_Q96P31_OID20443_v1_Inflammation,GRCh37,84,-0.159523758565346,0.00697689697999459,1.04675116395541e-115,9.76699355290702e-115
CNTN5_O94779_OID21006_v1_Neurology,GRCh37,84,-0.173950956556428,0.00761137104198627,1.3307606392923e-115,1.23694456357208e-114
SIGLEC9_Q9Y336_OID21390_v1_Oncology,GRCh37,84,-0.166811931504174,0.00730129683755548,1.56919559869127e-115,1.45300325283398e-114
MLN_P12872_OID20541_v1_Inflammation,GRCh37,84,-0.186799928485514,0.0081812208301632,2.16779321688154e-115,1.99964499777742e-114
TNF_P01375_OID20473_v1_Inflammation,GRCh37,84,-0.211639949172161,0.00927809970888316,3.59065380371514e-115,3.29959323023217e-114
SDHB_P21912_OID31436_v1_Oncology_II,GRCh37,84,-0.212360065504532,0.00935508881597036,4.48486559380977e-114,4.10576752097453e-113
PTPRZ1_P23471_OID30343_v1_Cardiometabolic_II,GRCh37,84,0.187810133101137,0.00828542292939697,9.36908558930645e-114,8.54488783445769e-113
PSAP_P07602_OID30419_v1_Cardiometabolic_II,GRCh37,84,0.202912941042129,0.00895718806422961,1.28440143362859e-113,1.16702542246553e-112
LRTM1_Q9HBL6_OID30906_v1_Neurology_II,GRCh37,84,-0.216638627926998,0.00956583446044858,1.48923855603019e-113,1.34809430482434e-112
JMJD1C_Q15652_OID31172_v1_Oncology_II,GRCh37,84,-0.218841440504239,0.00966781263046951,1.91293046712545e-113,1.72519305325143e-112
HEG1_Q9ULI3_OID30579_v1_Inflammation_II,GRCh37,84,-0.198759604596735,0.0087807587871389,1.92486833326609e-113,1.72952984314946e-112
KIT_P10721_OID20370_v1_Cardiometabolic,GRCh37,84,-0.199529413758958,0.00883178020466049,5.16984345205932e-113,4.62805911981399e-112
SPON2_Q9BUD6_OID20221_v1_Cardiometabolic,GRCh37,84,-0.206828702383018,0.00918707853261898,3.09593499389413e-112,2.76130084381881e-111
FZD8_Q9H461_OID30818_v1_Neurology_II,GRCh37,84,-0.216654438084062,0.00962750296774066,3.81842689195632e-112,3.39322477651503e-111
SEPTIN3_Q9UH03_OID31025_v1_Neurology_II,GRCh37,84,0.205192398403208,0.00912386557395945,5.24301111127145e-112,4.64216969195056e-111
CHRDL2_Q6WN34_OID20223_v1_Cardiometabolic,GRCh37,84,-0.199018419577418,0.0088549996505816,7.24779722282298e-112,6.39387493184311e-111
NMT1_P30419_OID31021_v1_Neurology_II,GRCh37,84,-0.211291148147898,0.00940829771007284,1.06995133589716e-111,9.40471717712503e-111
SEMA3F_Q13275_OID20186_v1_Cardiometabolic,GRCh37,84,0.203589320961489,0.00907441987051238,1.77228817942912e-111,1.55219174126175e-110
SSC5D_A1L4H1_OID20351_v1_Cardiometabolic,GRCh37,84,-0.190605288696407,0.00850581259849951,3.22824508333086e-111,2.81716639286355e-110
PCDH17_O14917_OID20132_v1_Cardiometabolic,GRCh37,84,-0.192437188350961,0.0086215334534945,2.33510092725042e-110,2.03044976684929e-109
LRFN2_Q9ULH4_OID30895_v1_Neurology_II,GRCh37,84,-0.213834112011527,0.00959205239604891,4.3357331591512e-110,3.75660308717886e-109
LXN_Q9BS40_OID21003_v1_Neurology,GRCh37,84,0.206036737949654,0.009243294726064,4.57881957456455e-110,3.95310188181267e-109
SNX9_Q9Y5X1_OID20135_v1_Cardiometabolic,GRCh37,84,-0.205679851742229,0.00923282325349779,6.17213459656496e-110,5.3097867132151e-109
VCAM1_P19320_OID20396_v1_Cardiometabolic,GRCh37,84,-0.203419541517498,0.0091326174354112,6.60965896729974e-110,5.66608927726825e-109
CTNNA1_P35221_OID30800_v1_Neurology_II,GRCh37,84,-0.213352104360458,0.00959756327939541,1.76842009249373e-109,1.51062927619359e-108
SIRPA_P78324_OID20304_v1_Cardiometabolic,GRCh37,84,-0.104073755866388,0.0046880643362793,3.45530290920361e-109,2.94125082727297e-108
GPA33_Q99795_OID21376_v1_Oncology,GRCh37,84,0.199039774150503,0.0089839488053076,9.32707404555274e-109,7.91170686521362e-108
CES2_O00748_OID21366_v1_Oncology,GRCh37,84,0.204371775003295,0.00922470269935891,9.37009192926997e-109,7.92050279456757e-108
KRT19_P08727_OID20596_v1_Inflammation,GRCh37,84,-0.204703560426283,0.00926002441804843,2.75771270665247e-108,2.32298993970101e-107
PTPRM_P28827_OID20598_v1_Inflammation,GRCh37,84,-0.176136464853583,0.00799780077106438,1.72967115326348e-107,1.45196616533467e-106
PDLIM7_Q9NR12_OID20729_v1_Inflammation,GRCh37,84,-0.20221093567335,0.00919820864580876,4.12167346211835e-107,3.44799304106866e-106
RAB3GAP1_Q15042_OID30829_v1_Neurology_II,GRCh37,84,-0.211829778569826,0.00964077487159289,5.30413735108328e-107,4.42193718684813e-106
FARSA_Q9Y285_OID30887_v1_Neurology_II,GRCh37,84,-0.207848308072888,0.0094597202325783,5.34488165612538e-107,4.44064482800006e-106
LILRB2_Q8N423_OID20301_v1_Cardiometabolic,GRCh37,84,-0.144206962118657,0.00656864389926438,7.958539177326e-107,6.58956178982692e-106
PROK1_P58294_OID20543_v1_Inflammation,GRCh37,84,0.14074752939974,0.006419383911557,1.48740863262423e-106,1.22736508256679e-105
LEG1_Q6P5S2_OID30608_v1_Inflammation_II,GRCh37,84,-0.193431903044041,0.00882990785760958,2.25506308692102e-106,1.85450272843064e-105
SUMF1_Q8NBK3_OID30486_v1_Inflammation_II,GRCh37,84,-0.210482099668809,0.00962068225720002,4.20121301712313e-106,3.44329147957457e-105
CST7_O76096_OID20704_v1_Inflammation,GRCh37,84,-0.158345044981465,0.0072503062643042,9.72365652176585e-106,7.94262313865453e-105
IFIT1_P09914_OID31310_v1_Oncology_II,GRCh37,84,-0.209081808811066,0.00957443418269686,1.02172420013196e-105,8.31779499838969e-105
RBPMS2_Q6ZRY4_OID30257_v1_Cardiometabolic_II,GRCh37,84,-0.20379932411968,0.00933326296744083,1.06054532786114e-105,8.60495975047203e-105
DKK4_Q9UBT3_OID20934_v1_Neurology,GRCh37,84,-0.198999624284493,0.00916646022161214,1.66721977736444e-104,1.34822505996204e-103
TNFSF13_O75888_OID20733_v1_Inflammation,GRCh37,84,0.190957469315607,0.00881149547141184,3.8193984254257e-104,3.07835899670523e-103
SLURP1_P55000_OID30404_v1_Cardiometabolic_II,GRCh37,84,0.192039996662666,0.00886691640227042,5.10537806949852e-104,4.10120768099451e-103
NCAM2_O15394_OID21095_v1_Neurology,GRCh37,84,-0.176920128125969,0.00819459309612519,2.23683195779704e-103,1.79094202297545e-102
GPHA2_Q96T91_OID31437_v1_Oncology_II,GRCh37,84,-0.197391900266626,0.00917754340330489,1.30634801563172e-102,1.04250009405347e-101
NINJ1_Q92982_OID21167_v1_Oncology,GRCh37,84,-0.201842853501566,0.00939201401252006,1.89395780629292e-102,1.50647266821857e-101
LDLRAP1_Q5SW96_OID31068_v1_Neurology_II,GRCh37,84,-0.198217237913377,0.00932879153376586,3.44736761534861e-100,2.73310909635155e-99
SLC16A1_P53985_OID20799_v1_Neurology,GRCh37,84,0.201659005661162,0.0094992311542572,5.15676229363057e-100,4.07501802096018e-99
CNDP1_Q96KN2_OID20347_v1_Cardiometabolic,GRCh37,84,0.186443958822155,0.00879900212753672,1.20079391981513e-99,9.45820145932305e-99
HSBP1_O75506_OID30232_v1_Cardiometabolic_II,GRCh37,84,-0.182356315594106,0.00862548369157989,3.29879380596123e-99,2.58992678746341e-98
TYRO3_Q06418_OID20161_v1_Cardiometabolic,GRCh37,84,-0.168977071278301,0.00799467551113012,3.69660899948443e-99,2.89289465572555e-98
PODXL_O00592_OID21358_v1_Oncology,GRCh37,84,-0.188959045534544,0.00894346449683465,4.3819636278649e-99,3.41821342803866e-98
NFE2_Q16621_OID30268_v1_Cardiometabolic_II,GRCh37,84,-0.196405741742592,0.00930959529917465,8.45126107542448e-99,6.57139723364737e-98
STK4_Q13043_OID20140_v1_Cardiometabolic,GRCh37,84,-0.197383492661068,0.00935955696878446,1.00406922167965e-98,7.7823384402391e-98
SMTN_P53814_OID31154_v1_Neurology_II,GRCh37,84,-0.191792310348353,0.00911505680954143,2.74954535152158e-98,2.12433026203546e-97
WIF1_Q9Y5W5_OID21464_v1_Oncology,GRCh37,84,-0.187833587107137,0.00893903266650369,5.01535159131184e-98,3.86261681286429e-97
TRDMT1_O14717_OID31335_v1_Oncology_II,GRCh37,84,-0.197411275384761,0.00943031233873761,2.64205130681331e-97,2.02835964250921e-96
ISLR2_Q6UXK2_OID20889_v1_Neurology,GRCh37,84,-0.180759523420489,0.00863832437025884,3.15079935702253e-97,2.41130575398633e-96
PNMA1_Q8ND90_OID30194_v1_Cardiometabolic_II,GRCh37,84,-0.197104309682711,0.00943723443829963,7.20683375823766e-97,5.49804361556118e-96
DDI2_Q5TDH0_OID30602_v1_Inflammation_II,GRCh37,84,0.189397414469402,0.00907888614738873,1.20342326338695e-96,9.15205278049134e-96
LILRB1_Q8NHL6_OID20323_v1_Cardiometabolic,GRCh37,84,-0.160795920031751,0.00771463698082768,1.76552184985741e-96,1.33848625242315e-95
RILPL2_Q969X0_OID30342_v1_Cardiometabolic_II,GRCh37,84,-0.192885422235151,0.0092624211426794,2.59543573848904e-96,1.96153492260885e-95
TSPAN8_P19075_OID31470_v1_Oncology_II,GRCh37,84,0.177327913282758,0.00851990329667497,3.27483690127837e-96,2.46731500698799e-95
DCTPP1_Q9H773_OID20148_v1_Cardiometabolic,GRCh37,84,-0.188234131023859,0.00905518244753279,5.62228156436997e-96,4.22280342884258e-95
SERPINI2_O75830_OID31504_v1_Oncology_II,GRCh37,84,-0.163113680587589,0.00788429863972198,4.404105804535e-95,3.29764218574133e-94
GSAP_A4D1B5_OID21173_v1_Oncology,GRCh37,84,-0.198695699320907,0.00960845509898231,5.32562203253806e-95,3.97537201567302e-94
HIP1R_O75146_OID31141_v1_Neurology_II,GRCh37,84,-0.189119630313855,0.00916245420895504,1.18293131963612e-94,8.80304104735345e-94
GART_P22102_OID31004_v1_Neurology_II,GRCh37,84,0.194407176416442,0.00942902256945902,1.89390881828438e-94,1.40508342298407e-93
SULT1A1_P50225_OID21031_v1_Neurology,GRCh37,84,-0.190250838277964,0.00923529771995019,2.72178866056581e-94,2.01312783247947e-93
SERPINH1_P50454_OID31322_v1_Oncology_II,GRCh37,84,-0.19193109358835,0.00933187152550173,5.39201822843479e-94,3.97599885172729e-93
STX1B_P61266_OID30934_v1_Neurology_II,GRCh37,84,-0.195330197330251,0.00957254163012013,1.50162325232979e-92,1.10392060913699e-91
CRYBB1_P53674_OID30319_v1_Cardiometabolic_II,GRCh37,84,-0.187884557654755,0.00921051928283048,1.70982992139449e-92,1.25318652244805e-91
ITGA11_Q9UKX5_OID20581_v1_Inflammation,GRCh37,84,-0.184109131352159,0.00904465946197584,4.14465993885848e-92,3.02859789508153e-91
SDK2_Q58EX2_OID30662_v1_Inflammation_II,GRCh37,84,-0.189290476077154,0.00930824462989281,6.2036865822004e-92,4.51956265718264e-91
CLNS1A_P54105_OID30929_v1_Neurology_II,GRCh37,84,0.190590511929933,0.00937974914265719,8.66969166164133e-92,6.29720717698858e-91
PDLIM5_Q96HC4_OID31063_v1_Neurology_II,GRCh37,84,-0.188088783551367,0.00926375179655017,1.19167548347359e-91,8.62986484449832e-91
PTPRK_Q15262_OID31461_v1_Oncology_II,GRCh37,84,-0.190785857054856,0.00940486620730075,1.71417087118916e-91,1.23767218259074e-90
GLRX_P35754_OID20195_v1_Cardiometabolic,GRCh37,84,0.16693216219143,0.00824547464900864,3.90744895176534e-91,2.8128994531106e-90
IL6ST_P40189_OID20147_v1_Cardiometabolic,GRCh37,84,-0.183881488842984,0.00908291236625048,3.95008116175566e-91,2.83517659716545e-90
LRP1_Q07954_OID21293_v1_Oncology,GRCh37,84,-0.163106798116551,0.00808443315230612,1.61004903403391e-90,1.15220618187795e-89
PPP1R12B_O60237_OID31304_v1_Oncology_II,GRCh37,84,-0.19117300251837,0.00948164779329138,2.09369764917318e-90,1.49391485202769e-89
ACAA1_P09110_OID21269_v1_Oncology,GRCh37,84,-0.190747185035901,0.00946620293610791,2.67284980879998e-90,1.90156411617265e-89
FGF5_P12034_OID20490_v1_Inflammation,GRCh37,84,0.156087528001794,0.00774630839795522,2.69525661748241e-90,1.91189840760594e-89
F11_P03951_OID30773_v1_Inflammation_II,GRCh37,84,0.163801285843809,0.00813769496442915,4.13639123903437e-90,2.92562249151527e-89
KLK8_O60259_OID21517_v1_Oncology,GRCh37,84,0.171838835861888,0.00853794715743691,4.32645000897808e-90,3.05115340749442e-89
VSIG10_Q8N0Z9_OID31400_v1_Oncology_II,GRCh37,84,-0.160709374044532,0.00798717529558812,4.83940809630406e-90,3.40301566424164e-89
SLITRK1_Q96PX8_OID30510_v1_Inflammation_II,GRCh37,84,-0.183116390076693,0.00911982683219281,1.12791914823097e-89,7.90847356534202e-89
HEPACAM2_A8MVW5_OID31151_v1_Neurology_II,GRCh37,84,-0.165317846260032,0.00825391846602125,3.07691402690118e-89,2.1511796626116e-88
EZR_P15311_OID21017_v1_Neurology,GRCh37,84,0.185107654687489,0.00925412261679797,5.21458024622538e-89,3.63522174636287e-88
ENAH_Q8N8S7_OID20497_v1_Inflammation,GRCh37,84,-0.188884257362458,0.0094538295059588,8.27930818409774e-89,5.75518672052181e-88
SELL_P14151_OID30752_v1_Inflammation_II,GRCh37,84,-0.170664458258139,0.00854225287075071,8.41260620864512e-89,5.83113790347802e-88
PDCD6_O75340_OID20163_v1_Cardiometabolic,GRCh37,84,-0.134492700620536,0.00674086412016858,1.44447578559162e-88,9.98375571465889e-88
RPS10_P46783_OID30070_v1_Cardiometabolic_II,GRCh37,84,-0.191329049304712,0.00960505798516037,2.75102272138108e-88,1.89601736422457e-87
MENT_Q9BUN1_OID30595_v1_Inflammation_II,GRCh37,84,-0.164096591075754,0.00825305800626273,5.69714247169118e-88,3.91537326808012e-87
CPM_P14384_OID21054_v1_Neurology,GRCh37,84,0.178353166453138,0.00897274987874197,6.41101937748521e-88,4.39354039824269e-87
KIF22_Q14807_OID30175_v1_Cardiometabolic_II,GRCh37,84,0.187621210719508,0.0094469108949696,8.92584178053378e-88,6.0997442703028e-87
IFNLR1_Q8IU57_OID20506_v1_Inflammation,GRCh37,84,-0.181752189971256,0.00916179620989876,1.39770339393144e-87,9.52479897100473e-87
FCGR3B_O75015_OID20387_v1_Cardiometabolic,GRCh37,84,-0.158310546371578,0.00798650189407637,1.91306830794291e-87,1.30002905184019e-86
LGMN_Q99538_OID20773_v1_Inflammation,GRCh37,84,-0.177247773776421,0.00896296544779432,4.83309884641979e-87,3.27516698363531e-86
TNFRSF9_Q07011_OID20985_v1_Neurology,GRCh37,84,-0.177380730728569,0.00898164315312192,8.14153231606382e-87,5.50177086316736e-86
SERPINA3_P01011_OID30786_v1_Inflammation_II,GRCh37,84,0.178474310169049,0.00904353624744598,1.07918000468677e-86,7.27247414269474e-86
TMPRSS15_P98073_OID21364_v1_Oncology,GRCh37,84,-0.181532885082981,0.00919915169441561,1.10858143222051e-86,7.43910702696279e-86
