gene_symbol	Clock	n_DMRs	min_FDR	mean_abs_delta	Hyper_regions	Hypo_regions	Rank
ARID2	PhenoAge	1	0.000272676726514172	0.000235558219274655	0	1	9347
DUS1L	PhenoAge	1	0.000272897229911132	0.00026420605132614	0	1	9348
CTB-31O20.8, KLF16	PhenoAge	1	0.000273038262325519	0.000472173682686612	0	1	9349
TOB1-AS1	PhenoAge	1	0.000273236860423439	0.000702271220667132	0	1	9350
RP11-344E13.3, CCDC144NL	PhenoAge	1	0.000273236860423439	0.000517235993541845	0	1	9351
MCOLN1, CTD-2207O23.10, PNPLA6	PhenoAge	1	0.000273529866306291	0.000102739417354506	0	1	9352
RP11-2C24.5	PhenoAge	1	0.000273821589919515	0.00030487849724336	0	1	9353
TNFAIP8	PhenoAge	1	0.000273881666432871	0.000504758206533254	0	1	9354
GGA2	PhenoAge	1	0.000274285726467816	0.000194202380551875	0	1	9355
TRRAP, AC004893.11	PhenoAge	1	0.000274846158580965	0.000253556772160846	0	1	9356
RBBP6	PhenoAge	1	0.000274910111779301	0.000150714748107836	0	1	9357
NFE2L1	PhenoAge	1	0.000274933454897119	0.000241247131705181	0	1	9358
DYDC2, DYDC1	PhenoAge	1	0.000275003148200496	0.000320204197962005	0	1	9359
ZNF391	PhenoAge	1	0.00027513991951188	0.00035156104367804	0	1	9360
LINC01158	PhenoAge	1	0.000275141098315744	0.000221735763293331	0	1	9361
RNA5SP174	PhenoAge	1	0.000275184575601374	0.000819643692205567	0	1	9362
IGFBP5	PhenoAge	1	0.000275282501734383	0.000271493707129504	0	1	9363
BPHL	PhenoAge	1	0.000275282501734383	0.00014328328841152	0	1	9364
RP11-380D23.2	PhenoAge	1	0.000275324782357703	0.000862508273051959	0	1	9365
OLFML2B	PhenoAge	1	0.000275548770244339	0.000131103901956197	0	1	9366
MS4A15	PhenoAge	1	0.000275606880860356	0.000463727676872189	0	1	9367
SLA2	PhenoAge	1	0.000276040578381975	0.000179661282610767	1	0	9368
PRR3	PhenoAge	1	0.000276444358056985	0.000741862805778925	0	1	9369
AC025171.1, CTD-2201E18.3	PhenoAge	1	0.000276467948877089	0.000178305540472466	0	1	9370
JUNB, HOOK2	PhenoAge	1	0.000276537119840812	7.29202435219421e-05	0	1	9371
SLC9A7P1	PhenoAge	1	0.000276775581873353	0.000790840550906239	0	1	9372
AC046143.3, TMEM44	PhenoAge	1	0.000277092579573654	0.000232786702768042	0	1	9373
RP11-467J12.1	PhenoAge	1	0.000277357082417962	0.000423418732819915	0	1	9374
IMPDH1P6, ATAD2	PhenoAge	1	0.000277626205799112	0.000329906467231489	0	1	9375
CYP4X1	PhenoAge	1	0.000277747793007569	0.000474926150851435	0	1	9376
ARL8A	PhenoAge	1	0.000277830146304054	0.000151597362658082	0	1	9377
ZFP69B	PhenoAge	1	0.000278071484067604	9.47335294122935e-05	0	1	9378
TBX6, YPEL3	PhenoAge	1	0.000278451060553296	0.000152420270153719	0	1	9379
TNC	PhenoAge	1	0.000278451060553296	0.000376923685385771	0	1	9380
PCDHGA1, PCDHGA2, PCDHGA3, PCDHGB1, PCDHGA4, PCDHGB2, PCDHGA5, PCDHGB3, PCDHGA6	PhenoAge	1	0.000278468072185374	0.000717184358224183	0	1	9381
RPS2P48	PhenoAge	1	0.000278713391597426	0.000319810063498346	0	1	9382
GNAS, RP1-309F20.3	PhenoAge	1	0.000278893580367984	0.000325928692024076	0	1	9383
APCDD1L-AS1, APCDD1L	PhenoAge	1	0.000279153265061562	0.000239471044638196	0	1	9384
ARNTL2	PhenoAge	1	0.000279273864398127	0.000432582078168764	0	1	9385
MMP13	PhenoAge	1	0.000279924627930849	0.000252214274170013	0	1	9386
STAU2-AS1	PhenoAge	1	0.000279984602745967	0.000484244596233594	0	1	9387
PRR19, PAFAH1B3	PhenoAge	1	0.000280054419981167	0.000239666495656424	0	1	9388
ZDHHC20, ZDHHC20-IT1	PhenoAge	1	0.000280157083759054	0.000724278021271918	0	1	9389
IFIT3, LIPA	PhenoAge	1	0.000280260870148766	0.000999929370736581	1	0	9390
KLHL35	PhenoAge	1	0.00028030612218637	0.000276481335557096	0	1	9391
RCN3	PhenoAge	1	0.000280924229954911	0.000127147434214674	0	1	9392
BPIFC	PhenoAge	1	0.000280939706380344	0.000910480232216993	0	1	9393
ZNF467	PhenoAge	1	0.000281046413123753	9.28905079483902e-05	0	1	9394
P2RX6P	PhenoAge	1	0.000281124881555894	0.000186534693809939	0	1	9395
EIF2B5, ABCF3	PhenoAge	1	0.000281452589444089	0.000240932540726659	0	1	9396
LIMK2	PhenoAge	1	0.000281543862035139	0.000443900834611737	0	1	9397
TMEM169, PECR	PhenoAge	1	0.00028179458529921	6.04342118043899e-05	0	1	9398
EPS15L1	PhenoAge	1	0.000281806783669701	0.000159853420169488	0	1	9399
SLC38A1	PhenoAge	1	0.000282039653297372	0.000267207494352227	1	0	9400
AC087294.2, TMEM11	PhenoAge	1	0.000282535768399512	0.000116696459028079	0	1	9401
HLA-C	PhenoAge	1	0.000283020920893643	0.00012396724890121	0	1	9402
CABP5	PhenoAge	1	0.000283212690527565	0.00103650380550862	0	1	9403
MPP6	PhenoAge	1	0.000283373709680242	0.000643938460866658	0	1	9404
ZNF280B	PhenoAge	1	0.000283886577513913	0.000375417825447132	0	1	9405
CCDC80	PhenoAge	1	0.000283886577513913	0.000239290419412344	0	1	9406
AC019084.7	PhenoAge	1	0.000283886577513913	0.000675522873093045	0	1	9407
ITGAD	PhenoAge	1	0.000284295338422262	0.000297789404603092	0	1	9408
BICC1	PhenoAge	1	0.000284325919832175	0.000181990699766916	0	1	9409
RP5-864K19.4, MYCBP, GJA9	PhenoAge	1	0.000284479764254059	0.000110371347318239	0	1	9410
SYTL1	PhenoAge	1	0.000284529227971137	0.000662968410954769	0	1	9411
SPERT	PhenoAge	1	0.000285151082393311	0.000192241162388727	0	1	9412
SELO, TUBGCP6	PhenoAge	1	0.000285181774173985	0.0002119032866127	0	1	9413
AC091729.7, C7orf50	PhenoAge	1	0.000285224797937155	0.000383828073674381	0	1	9414
XKR7	PhenoAge	1	0.000285332599844199	0.000411961494794501	0	1	9415
ARL11	PhenoAge	1	0.000285394679931528	0.00035758890003822	0	1	9416
PFKFB3, RP11-414H17.5	PhenoAge	1	0.000285438739089548	6.33555830148349e-05	0	1	9417
ACTB, AC006483.1	PhenoAge	1	0.000286265177456819	0.000213841534388748	1	0	9418
NKX6-3	PhenoAge	1	0.000286408834776318	8.04981100278255e-05	0	1	9419
NUBP2, SPSB3	PhenoAge	1	0.000286613172265281	0.000136932708976264	0	1	9420
FTL	PhenoAge	1	0.000286736966128079	0.000353290137952652	0	1	9421
CLDN4	PhenoAge	1	0.000287051180285769	0.00020191545599766	0	1	9422
LINC00847	PhenoAge	1	0.000287225725237605	0.000299961021057953	1	0	9423
EPB41L2	PhenoAge	1	0.000287237731641187	1.59048856514612e-05	0	1	9424
TROAP, RP11-161H23.9	PhenoAge	1	0.000287490306769882	5.4674671815388e-05	0	1	9425
GEM	PhenoAge	1	0.000287879937750174	0.000188843724420185	0	1	9426
RAPGEFL1	PhenoAge	1	0.000288108087341603	0.000777901799434066	0	1	9427
PARP14	PhenoAge	1	0.000288328929596016	6.21486579998879e-05	0	1	9428
AADAT	PhenoAge	1	0.000288389149283769	0.000457804279364857	0	1	9429
LAMA2, MESTP1	PhenoAge	1	0.000288428772032087	0.000290953590581943	0	1	9430
SLC38A3	PhenoAge	1	0.000288429897007163	0.000292554280404854	0	1	9431
NME7	PhenoAge	1	0.000288429897007163	0.000239580189174786	0	1	9432
MAFF	PhenoAge	1	0.000288452087133714	0.000702723682265306	0	1	9433
MRPS18B, ATAT1	PhenoAge	1	0.000288652138900836	0.00015248701509664	0	1	9434
RNF180	PhenoAge	1	0.000288694617760906	0.000639159224133363	0	1	9435
SLC27A6, FBN2	PhenoAge	1	0.000289048199766283	0.000667169179105632	0	1	9436
STK39	PhenoAge	1	0.000289177806915633	4.555661535431e-05	0	1	9437
EZR-AS1, EZR	PhenoAge	1	0.000289335228542949	0.00026008679235119	0	1	9438
ACOT4	PhenoAge	1	0.000289578360008911	0.000317004278733535	0	1	9439
MTA3	PhenoAge	1	0.000289820564860093	0.000149891095479102	0	1	9440
RPS6KC1	PhenoAge	1	0.000289838810238595	0.000468836451783484	0	1	9441
RP11-214O1.1	PhenoAge	1	0.000290003747164	0.000440359789521247	0	1	9442
UNK, H3F3B	PhenoAge	1	0.000290300182069234	2.85790261999717e-05	0	1	9443
KDELR3	PhenoAge	1	0.000290328123676356	0.000390421837563868	0	1	9444
PROX2	PhenoAge	1	0.000290373014224597	0.000340257324663377	0	1	9445
IPO4, RP11-468E2.2, TM9SF1, TM9SF1	PhenoAge	1	0.000290375675194926	9.98186225804736e-05	0	1	9446
GDE1	PhenoAge	1	0.000290920647821695	0.000329647104712931	0	1	9447
TMEM74	PhenoAge	1	0.000291021337876409	0.000285730476812418	0	1	9448
POLR2E	PhenoAge	1	0.000291057071525904	5.49707983979342e-05	0	1	9449
MRGPRD	PhenoAge	1	0.00029132788643479	0.000422921493189524	0	1	9450
PRELID2	PhenoAge	1	0.000291406281848056	0.000326876691519905	0	1	9451
AXIN2, CTD-2535L24.2	PhenoAge	1	0.000291671832949917	0.000327909649971654	0	1	9452
ARHGEF11	PhenoAge	1	0.000291865636232836	0.000200953097675172	0	1	9453
MEIS1-AS3	PhenoAge	1	0.000291990757033401	0.000590641382953649	0	1	9454
CBLN4	PhenoAge	1	0.000292193633555963	0.000797498134416815	0	1	9455
HOOK1	PhenoAge	1	0.000292255558098668	0.000122386455799951	0	1	9456
GPCPD1	PhenoAge	1	0.000292259551894147	0.000127960460233882	0	1	9457
GALNT1	PhenoAge	1	0.00029260690461649	0.00114410917841301	0	1	9458
NUDT19	PhenoAge	1	0.00029262536975279	4.14378559452726e-05	0	1	9459
KIAA1841, AC016747.3	PhenoAge	1	0.000292752141358377	0.000505991773498558	0	1	9460
ZBTB49, LYAR	PhenoAge	1	0.00029303747512944	1.64194797959137e-05	0	1	9461
MIR381HG, MIR487B	PhenoAge	1	0.000293086455557786	0.000160775728226087	1	0	9462
HSF2	PhenoAge	1	0.000293531906785716	6.48040133827129e-05	0	1	9463
CREB3L4	PhenoAge	1	0.000293699209914959	0.000615553261588777	0	1	9464
RP11-61N20.3	PhenoAge	1	0.00029374074205618	0.000324487769333416	0	1	9465
SET	PhenoAge	1	0.000293848516931648	0.000238130831383781	1	0	9466
SERPINB2	PhenoAge	1	0.000294705249377512	0.00127778031630911	0	1	9467
DRAM1	PhenoAge	1	0.000294982834057679	0.000311282514074051	0	1	9468
CTC-543D15.3, ZNF560	PhenoAge	1	0.000294994749379923	0.000434396050424183	0	1	9469
KLHDC8B	PhenoAge	1	0.000295030418771278	0.000149306120050761	0	1	9470
ACTR2	PhenoAge	1	0.000295870096268964	7.27138569905581e-05	0	1	9471
NAPA-AS1, KPTN	PhenoAge	1	0.000295993967852215	0.000201265494158161	0	1	9472
RP11-867G23.13	PhenoAge	1	0.000296203657259442	0.000219563500983488	0	1	9473
SND1	PhenoAge	1	0.000296203657259442	0.000279375637191582	0	1	9474
MED25, FUZ	PhenoAge	1	0.000296317167238352	2.99747680859082e-07	0	1	9475
DCUN1D4	PhenoAge	1	0.000296748622755215	9.34120192813057e-05	0	1	9476
NDUFC2-KCTD14, NDUFC2	PhenoAge	1	0.00029688798064669	0.000190219650344006	0	1	9477
RP11-6N17.9, CDK5RAP3	PhenoAge	1	0.000297357790067091	6.14931508535264e-05	0	1	9478
AC147651.5, PRKAR1B	PhenoAge	1	0.000297357790067091	0.000281428207686942	0	1	9479
CXCR2	PhenoAge	1	0.000297588231631931	0.000713885412176217	0	1	9480
PMPCA	PhenoAge	1	0.000298424984158183	0.000276960532584586	0	1	9481
PHF1, SYNGAP1, CUTA	PhenoAge	1	0.000298614544395551	3.8223384875938e-05	1	0	9482
RASGEF1B	PhenoAge	1	0.000298614544395551	0.00023313207565074	0	1	9483
RP5-1052I5.2, LINC01140	PhenoAge	1	0.000298780316948577	0.000630720462240882	0	1	9484
CARTPT	PhenoAge	1	0.000298822714679265	0.000314606882498824	0	1	9485
CSF3, RP11-387H17.6	PhenoAge	1	0.000299141347615329	0.000429235164380826	0	1	9486
DEF8	PhenoAge	1	0.000299722878036865	0.000431186574907365	0	1	9487
RP11-727A23.10, CCDC90B	PhenoAge	1	0.000299844942553256	0.000232960236238974	0	1	9488
RP13-516M14.1, RP13-516M14.4	PhenoAge	1	0.000300008397546082	0.000264212642197161	0	1	9489
SLC15A3	PhenoAge	1	0.000300319619945285	0.000772531303352632	0	1	9490
H2BFS, HSF2BP	PhenoAge	1	0.000300748011739657	0.00112113885746116	0	1	9491
EIF2B5, CHRD	PhenoAge	1	0.000300808207718189	0.000190250662647461	0	1	9492
FRMD6-AS2	PhenoAge	1	0.000300894144684228	0.000297431926256187	0	1	9493
ZNF235	PhenoAge	1	0.000301033126259363	0.000156313311851447	0	1	9494
RP11-317N8.5	PhenoAge	1	0.000301033126259363	0.00047005019658624	0	1	9495
FAIM2	PhenoAge	1	0.000301290603995708	0.000126948929224754	0	1	9496
KB-67B5.17	PhenoAge	1	0.000301883704298673	0.000478469746789574	0	1	9497
LINC00605	PhenoAge	1	0.000302127780145164	0.000424797622521414	0	1	9498
SNHG16	PhenoAge	1	0.000302127780145164	0.000831278089282994	0	1	9499
LINC00277	PhenoAge	1	0.000302361947364443	0.000679948457061867	0	1	9500
H3F3C	PhenoAge	1	0.000302848365903698	0.000468418958464575	0	1	9501
NUAK2	PhenoAge	1	0.000303170985653427	0.000231993958331567	0	1	9502
ISPD	PhenoAge	1	0.000303200450599531	0.000250067976706122	0	1	9503
CTBP2P6	PhenoAge	1	0.000303540970396928	0.00039535903464611	0	1	9504
ABT1	PhenoAge	1	0.000304498533610422	0.000288937672828122	0	1	9505
RP5-828H9.1, LINC00658	PhenoAge	1	0.0003046256208748	0.000194312700224707	0	1	9506
CACNG4	PhenoAge	1	0.000304682792144955	0.000200510603582556	0	1	9507
PIP5K1A	PhenoAge	1	0.000305173442785459	0.000293641269809506	0	1	9508
ACSS3	PhenoAge	1	0.000305284108052283	0.000582030357700015	0	1	9509
HM13, RP3-324O17.4	PhenoAge	1	0.000305608603222785	0.00035861367615538	0	1	9510
AC005481.5, PTPRN2	PhenoAge	1	0.000305612271165672	9.09708674525617e-05	0	1	9511
UBALD2	PhenoAge	1	0.000306059321837198	2.5152380319083e-05	1	0	9512
DICER1-AS1, DICER1	PhenoAge	1	0.000306228007012668	0.000132274964518973	0	1	9513
MIS12, DERL2	PhenoAge	1	0.000306665834680161	6.73131836478901e-05	0	1	9514
PGS1	PhenoAge	1	0.000306744133207501	0.000175803654672349	0	1	9515
CCDC77	PhenoAge	1	0.000307135869412064	0.000241884585899285	0	1	9516
GTF2H2C, GUSBP3	PhenoAge	1	0.000307263235754622	0.000256965853806643	0	1	9517
GS1-393G12.14, CPSF1, SLC39A4	PhenoAge	1	0.000307425833167584	0.000188510701687682	0	1	9518
VRK1	PhenoAge	1	0.000307581981125038	0.000121296080955688	0	1	9519
ATP6V1C2	PhenoAge	1	0.00030867911801738	0.000345321116545183	0	1	9520
AC079781.8	PhenoAge	1	0.00030909369523902	0.000311729931036536	0	1	9521
RP11-438J1.1, GHRLOS, GHRL	PhenoAge	1	0.000309795746433324	0.000650293617823543	0	1	9522
AKAP8	PhenoAge	1	0.000310220029849494	0.000199203861537341	0	1	9523
C6orf223, RP5-1120P11.1	PhenoAge	1	0.000310551897931872	0.000270019000839673	0	1	9524
RP4-773N10.6	PhenoAge	1	0.000311044402738281	0.000142932352764816	0	1	9525
YRDC	PhenoAge	1	0.00031106605063426	0.000118484547029706	0	1	9526
C18orf42	PhenoAge	1	0.00031187364951067	0.000641303369237316	0	1	9527
CRABP1	PhenoAge	1	0.000312006425714613	0.00016480308400449	0	1	9528
LINC00298	PhenoAge	1	0.000312192937599172	0.00038639111344503	0	1	9529
LRRTM3, CTNNA3	PhenoAge	1	0.000312429341777016	0.000430212362013772	0	1	9530
RP11-211C9.1	PhenoAge	1	0.000312521929499978	0.000811534513515397	0	1	9531
ZNF511, TUBGCP2	PhenoAge	1	0.000312894488016225	9.35596381839014e-05	0	1	9532
AC003101.1, MIR4725	PhenoAge	1	0.000313484314411604	0.000234696953769506	0	1	9533
GDAP1L1	PhenoAge	1	0.000313642936053584	0.000347518018046676	0	1	9534
EXOSC9	PhenoAge	1	0.000313725750422517	8.66131870056223e-05	0	1	9535
LINC00385, LINC00384	PhenoAge	1	0.000313800435308682	0.000246754674518632	0	1	9536
RP11-822E23.5	PhenoAge	1	0.000313864567216557	0.000277268622463684	0	1	9537
GRK7	PhenoAge	1	0.000313967316845207	0.000198686016905978	0	1	9538
ZCCHC8	PhenoAge	1	0.000314018158806274	5.58131115666701e-06	0	1	9539
RP11-697E2.7	PhenoAge	1	0.000314247965613413	0.000239289674119107	0	1	9540
KIAA1841, C2orf74, RP11-493E12.1	PhenoAge	1	0.000314393950918752	0.000278699664786504	0	1	9541
DLGAP1-AS3, DLGAP1	PhenoAge	1	0.00031496919265995	0.000137094148394276	0	1	9542
PDLIM1P1, RP11-58E21.5, RP11-58E21.7	PhenoAge	1	0.000315150079006566	0.00026130395510524	0	1	9543
RBM14, RBM4, RBM14-RBM4	PhenoAge	1	0.000315213586799513	0.000122494247158324	0	1	9544
KITLG	PhenoAge	1	0.000315680976850762	0.000407480998467714	0	1	9545
KIAA0226L, PPP1R2P4	PhenoAge	1	0.000316073724355604	0.000180320784475822	0	1	9546
ZNF192P1	PhenoAge	1	0.000316376365252885	0.000531552174654053	0	1	9547
MED11, RP11-314A20.5	PhenoAge	1	0.000316460591239846	9.19802259789721e-05	0	1	9548
NRAS, CSDE1	PhenoAge	1	0.000316579536700113	0.000185639170915904	0	1	9549
GAL3ST1	PhenoAge	1	0.000316678334379443	0.000458199036784078	0	1	9550
AC037459.4, C8orf58	PhenoAge	1	0.000316686570983214	0.000501031178949688	0	1	9551
FAM49B	PhenoAge	1	0.000316697239251605	0.00138331180200621	0	1	9552
REEP3	PhenoAge	1	0.00031764856449825	0.000181299031872458	0	1	9553
MLF1, RP11-538P18.2	PhenoAge	1	0.000317666373306503	0.000151541353441454	0	1	9554
SNHG18	PhenoAge	1	0.000317724935827933	0.000577831738187633	0	1	9555
SGOL2	PhenoAge	1	0.000317979439042863	0.000243327852136729	0	1	9556
COQ6, FAM161B	PhenoAge	1	0.000318098709800673	7.24538186294294e-05	0	1	9557
UBE2U	PhenoAge	1	0.000318546325857811	0.000371762517347229	0	1	9558
SLC13A3	PhenoAge	1	0.000318628027553372	0.000405946747877214	0	1	9559
LMX1B	PhenoAge	1	0.000318686191248077	0.000390225713258884	0	1	9560
GAD1	PhenoAge	1	0.000318972560707297	0.000484235183841738	0	1	9561
KLF17	PhenoAge	1	0.000319183835859139	0.000201978979832754	0	1	9562
IBTK	PhenoAge	1	0.000319290632951356	0.000223050634124956	0	1	9563
VKORC1L1	PhenoAge	1	0.000319293573027997	0.000491928761583658	0	1	9564
TLR1, TLR6	PhenoAge	1	0.000319785335459068	0.000967381221161483	0	1	9565
TBC1D8	PhenoAge	1	0.00032014437532485	0.000395639689388464	0	1	9566
TRAPPC10	PhenoAge	1	0.00032018831847812	0.000239055208744705	0	1	9567
KIF21A, AC121334.1	PhenoAge	1	0.000320292959486354	0.000260435195805757	0	1	9568
CDK5R1	PhenoAge	1	0.000320302405305245	0.00033380096847968	0	1	9569
PTGR2, RP5-1021I20.4, ZNF410	PhenoAge	1	0.000320479091934388	0.000139130065577437	0	1	9570
ACTN1	PhenoAge	1	0.000320678072078643	0.000143175176516834	0	1	9571
LDB2	PhenoAge	1	0.000320953091096523	0.000781230271688528	0	1	9572
KIAA0087	PhenoAge	1	0.000321244140779736	0.000554129612904097	0	1	9573
RP11-545A16.3	PhenoAge	1	0.000321267859171231	0.000156905751994277	0	1	9574
RNU2-17P, ANP32E	PhenoAge	1	0.000321273136907084	7.75922698375548e-05	0	1	9575
NFKB1, AF213884.2	PhenoAge	1	0.000321878820825074	2.17343605748023e-05	0	1	9576
SERTAD4, SERTAD4-AS1	PhenoAge	1	0.000322058047506308	0.000234563810378924	0	1	9577
AC005003.1	PhenoAge	1	0.000322192971745186	9.31085114203894e-05	0	1	9578
MGRN1, RP11-709D24.6	PhenoAge	1	0.000322204711253227	0.000345647171116048	0	1	9579
STRBP	PhenoAge	1	0.000322372533421988	0.000351415421279807	0	1	9580
SERTM1	PhenoAge	1	0.000322540406800563	0.000519611166853287	0	1	9581
NR1D2, NKIRAS1	PhenoAge	1	0.000322624668663047	4.5552407014187e-06	1	0	9582
PTGFR	PhenoAge	1	0.00032301199123294	0.000379359469036606	0	1	9583
CTD-2314G24.2	PhenoAge	1	0.000323067643817201	0.000343160739295675	0	1	9584
ZNF286A, ZNF286A	PhenoAge	1	0.000323146068265994	0.000273573996933447	0	1	9585
RASD2	PhenoAge	1	0.000323146068265994	0.000200801829998219	0	1	9586
SLC30A2	PhenoAge	1	0.000323187952565224	0.000338564212785687	0	1	9587
RP5-896L10.1, LPPR5	PhenoAge	1	0.000324150513974647	0.000435428410509472	0	1	9588
MTOR	PhenoAge	1	0.000324150513974647	8.27735463661482e-05	0	1	9589
ZNF518B	PhenoAge	1	0.000325095075606923	0.000347646216648517	0	1	9590
NME6	PhenoAge	1	0.000325107369289734	4.85201889405106e-05	0	1	9591
YBX3P1	PhenoAge	1	0.000325318308067322	0.000387978334088825	0	1	9592
OIP5-AS1	PhenoAge	1	0.000325545716840069	5.36795111737284e-05	0	1	9593
C3orf36	PhenoAge	1	0.000326420443252585	0.000242493594048123	0	1	9594
LOR	PhenoAge	1	0.00032659629628284	0.00031219905529797	0	1	9595
ENPP7	PhenoAge	1	0.000326759624661939	0.000271913891672112	0	1	9596
URGCP-MRPS24, URGCP	PhenoAge	1	0.000326759624661939	0.000249438166635587	0	1	9597
FOXJ3, RP11-223A3.1	PhenoAge	1	0.000328004404096368	0.000413280432014796	0	1	9598
BIVM, KDELC1	PhenoAge	1	0.000328040808350963	4.68551104469573e-05	0	1	9599
RP11-379H18.1, HERPUD2	PhenoAge	1	0.000328123322950522	4.53166547037528e-05	0	1	9600
ZNF571-AS1, ZNF540	PhenoAge	1	0.000328123322950522	0.000491511729393559	0	1	9601
RP11-712B9.2	PhenoAge	1	0.000328377120998753	0.000652864731688793	0	1	9602
MYO5B	PhenoAge	1	0.000328389930770769	0.000478712016751789	0	1	9603
CTB-118N6.3, SEMA6A	PhenoAge	1	0.000329415989229952	0.000246746046570374	0	1	9604
GPLD1	PhenoAge	1	0.000329585540272624	0.000454164148967988	0	1	9605
LSM7	PhenoAge	1	0.000330019710122665	0.000264102133633052	0	1	9606
AP1G1	PhenoAge	1	0.000330648617179417	0.000291754958795879	0	1	9607
TAS1R1, ZBTB48	PhenoAge	1	0.000330804839094788	0.000304065528771996	0	1	9608
PARD6B	PhenoAge	1	0.000330970328064156	0.000245811301283892	0	1	9609
FAM222A, FAM222A-AS1	PhenoAge	1	0.000331102344174169	0.00025749580235505	0	1	9610
IQCK, KNOP1	PhenoAge	1	0.000331102344174169	0.000257498641999412	0	1	9611
SCAP	PhenoAge	1	0.000331132408543526	5.38546844980991e-05	0	1	9612
ETV3	PhenoAge	1	0.000331486288622297	4.00493195659059e-05	0	1	9613
AC007009.1, AC007128.1, ICA1	PhenoAge	1	0.000331558033271168	0.000383869708895262	0	1	9614
VSTM5	PhenoAge	1	0.000331715482461132	0.000678916081004772	0	1	9615
CTD-2582D11.1	PhenoAge	1	0.000332032647576505	0.000457173065815826	0	1	9616
LAMA5	PhenoAge	1	0.000333112758318997	0.000324261763975609	0	1	9617
NOLC1	PhenoAge	1	0.000333299330844308	0.000122674251735938	0	1	9618
CTC-350I8.1, AFF4	PhenoAge	1	0.000333724952381531	0.000160636193453637	0	1	9619
ANK3	PhenoAge	1	0.000333946418019582	0.000730340379374847	0	1	9620
RP11-696P8.2, KCNV1	PhenoAge	1	0.000333972757987636	0.000504965858248046	0	1	9621
CC2D2A	PhenoAge	1	0.000334259438090352	0.000532898635938448	0	1	9622
TDP2	PhenoAge	1	0.00033455494870057	0.000192056529309806	0	1	9623
HBP1	PhenoAge	1	0.000334615369987694	0.000219227198612843	0	1	9624
AC061992.1, DNAH17	PhenoAge	1	0.000335303546530273	0.0002232773466657	0	1	9625
ASPDH	PhenoAge	1	0.00033539652009315	0.00107211140680054	0	1	9626
CENPBD1P1, MGC2752	PhenoAge	1	0.000335640115476819	0.000236395509368575	0	1	9627
GALNT10, SAP30L-AS1	PhenoAge	1	0.000336378650982902	0.000376714556632368	0	1	9628
LLGL1	PhenoAge	1	0.000336412858257437	0.000195615266253204	0	1	9629
PPFIA2	PhenoAge	1	0.000336605511851889	0.00023343877961365	0	1	9630
PHOX2B	PhenoAge	1	0.000337612667524823	0.000486197871258601	0	1	9631
POTEF	PhenoAge	1	0.000338234862383985	0.000538354717604905	0	1	9632
KCNA2	PhenoAge	1	0.000338687889595727	0.000388959400991097	0	1	9633
LINC00299	PhenoAge	1	0.000338761390982725	0.000306909477509531	0	1	9634
RNA5SP242	PhenoAge	1	0.000338805623939405	0.000167611328343094	0	1	9635
DSE, RP1-93H18.1, TSPYL1	PhenoAge	1	0.000339620135417496	6.5135143865533e-05	1	0	9636
GML, CYP11B1	PhenoAge	1	0.000340231563484551	0.000553512497437818	0	1	9637
PTPRB	PhenoAge	1	0.000340830017395134	0.000269238902936039	0	1	9638
RUNX2, RP1-244F24.1	PhenoAge	1	0.000341168289556397	4.43970214158269e-05	0	1	9639
TAF1C	PhenoAge	1	0.000341169782249055	0.00028516653849137	0	1	9640
HIST1H4F	PhenoAge	1	0.000341203506245335	9.4811382978249e-05	0	1	9641
RP11-660L16.2, DHCR7	PhenoAge	1	0.000341765149256059	0.000133824040765935	0	1	9642
RP11-739N20.2, PLEKHA6	PhenoAge	1	0.000341799238106915	0.000315123518686141	0	1	9643
NIPSNAP1	PhenoAge	1	0.000341927074626359	0.000130795615270331	0	1	9644
AGBL4	PhenoAge	1	0.00034238153517344	0.000460550646816994	0	1	9645
FAM179B, KLHL28	PhenoAge	1	0.000342425427977357	4.59517907536284e-06	0	1	9646
C17orf67	PhenoAge	1	0.000342537893258712	0.00048623167374686	0	1	9647
RFC5	PhenoAge	1	0.000343396961332169	0.000406996246862169	0	1	9648
RAB4B-EGLN2, EGLN2, CTC-490E21.12	PhenoAge	1	0.000343406475757295	0.000480522713845014	0	1	9649
NEIL2	PhenoAge	1	0.000343558431593678	0.000903753547383267	0	1	9650
PIP4K2C	PhenoAge	1	0.000343630755638336	0.000155834587696445	0	1	9651
PCYT1A, RP11-447L10.1	PhenoAge	1	0.000343635112722979	0.000120099924332252	0	1	9652
WDR76	PhenoAge	1	0.000343635112722979	6.29108762909466e-05	0	1	9653
MAPK8IP3, LA16c-329F2.1	PhenoAge	1	0.000344205177650386	0.000696490951091576	0	1	9654
RBM8A, RP11-315I20.1	PhenoAge	1	0.000344294442606556	0.000187047080172965	0	1	9655
RP3-380B8.4	PhenoAge	1	0.000344682346314665	0.000723941725750351	0	1	9656
HOXD3, RP11-387A1.5	PhenoAge	1	0.000344726367231278	0.000370205029698561	0	1	9657
ACSF3, CTD-2555A7.3	PhenoAge	1	0.000345488923691351	0.000329489233110018	0	1	9658
PEBP1, VSIG10	PhenoAge	1	0.00034565450976131	7.90512673800246e-05	0	1	9659
NFKBIL1, ATP6V1G2-DDX39B, ATP6V1G2	PhenoAge	1	0.000345838556931602	0.000118300465699304	0	1	9660
RP11-111M22.2, PRKRIR	PhenoAge	1	0.000346787603802884	0.000174941419323075	0	1	9661
